NU_INSCRICAO,NU_NOTA_MT
511409d7b89bbdc33908a9f7d8a88281725d30f7,660.3112765268744
2fffc2354ce66a2749250070ce91113dfb3d29eb,444.42615493170064
8ae80d6ac3e2828514467c5b6388ea1619ef001c,470.32480718042854
f5187e928a06df7f5893dad371d369addd05a751,416.7033615298894
e366080005222df476c35a67b0e008005e41916b,433.42367929556343
c1fa33596abab41bdd213972ae7f9da1e6c4c279,422.3118110669207
4eddf63f1894597b6fccb444d0b3af2fda07408f,528.747188740599
98ed70e91cd47bada7c7e04874e67081b9c0a0fb,455.3905645251056
49350b0634798bde6649569eca496786e5d1bce7,574.7494956061474
e046ad101fdafcc2bff2938bc966371938895165,449.8772536366504
722d97009100f6a48bafc0d06bf27c4df3d9d0c3,505.45379783454047
9b674f2aa793e02aa4cc1014cdf367ecb60b3553,699.0279108776476
803162024415686a9cdd15cbce5ab265be727de1,436.14775121848976
18c31ee038a03d960fff336e75fda48d49c13152,450.27378152129114
2f4d0ba8b7960ef522a09e027c2e6b6205497075,436.22430492668815
dd97e0ca3de4a5b8a02e78270b75ca0ebe203ebb,466.5554786323116
1e6a6af52a2b0f254f198fc26312b8c47261aeba,439.172800439305
188cde61038965b9bc1c874f7d81f3fd7c3815f0,716.8512056908165
6a2aa4caed6c6be94439dcd364528079b131287a,466.0588620887714
c02439fcc09f72a19a3bd4e42ef9abad23b96f5a,465.91124419479814
12357b2bb019bf1694ffe33a3218bd3bd54c45cd,494.60221347851046
d8c79f03dc32ca0d7453c7d1f0ec0447d79f7eee,424.648743542956
75b7f61b22b17fdcc865fe1a75238f4090f25d7d,446.2791036405293
92d49b237a1812dc06948114e9d1ed2ef1b46768,622.6974253821817
7a48ae2165b2829894c952ab60838a7af20168e0,480.95833972786835
1ad51bbf7c21c610b0ac548d521f32e674fb524f,460.14984242602685
835ce6032947fb96ecde73b33b6caf66ae4e556d,495.9554825321159
0d5812d99dfb4e0ed04dfd964ecaadc8ac088468,490.03672556859755
425f9cc3da2ba9f7456741f422840246688bbda8,424.7705042328941
b6e88ccc0391dece267c4d9b48c44490903b46b4,458.03256355413464
d7629981932ce24db6a7b5b517fb45a596617b38,533.9389159392825
310c3f8dd45384575fa7e50214be3bdef8544d34,545.7343871135913
53d44c22cf452cc8853c229cf25fa07a2abf1f28,421.75834749258166
13eccb901c037133fe76ecbbed58904572ff2775,483.6948780265397
abc18711518dabe7e3a5b7baa7de479630772981,545.5682883419189
11c7926b1b620266e2bc1fb8eaa0197f3f9bf9ac,447.2336850974411
86c838eb84d6b2b11398ebf5a2e4702e1abac79d,462.46144608302137
cfacab7dac22d85fa964377ea32b4be78a3b648e,476.1398666500119
dafda14a14ae17b06457a9c751ca709641fa2a43,488.90775114474064
e254342fabb9a77fb9d3e975a61a3e30928adfda,523.3199124904837
2983370b79c09bf78418e4335e0884bb926a5fb0,468.13626918392134
0807d301b8c5484c9bace1f909f1e76b8656c91e,523.9851785897098
4816f04ccbaa1e4b65de8f216a428e1a35cec252,433.56159758693326
00ad5d5600298c70d3a4511ef2e84a483bb22c86,429.18921986153276
7b807ff1f62f5e196af28f0b495c359dccba903e,450.45814927217083
3827e819a620d8f9a085c22cea412b1865aed0c7,456.1949852066255
8f8c6bc5499c24cda37005caa310b7207d7801ed,619.7324005792414
5d26e9941bde49a3523668999ea53f4cd6d7c9e6,419.9982445379657
da2d48a8443b76c28d3073a76005e912d2e152b4,611.6572751461428
3e5fa0fda2258366ec6de455735875bd7a86e30a,430.9944337353238
9d8fbcca019a71a67c870dce2de462a019da9c69,522.702543555078
3dfe82e880147acb09c7170075a65b923c53b6d0,455.188689069964
c6b1200a3cda2550da02561106d01d043db73a44,438.0527556892486
17a85e2166e19b1993126fbff01206beae738a06,722.3796199548705
ca61f22d18a2a12d4b334bc0886508a65fd06cf8,485.90382450213616
9f9fc65511e3191de84d8ee129a1e499bfaeadd0,482.3786427229058
0ebc697a57f14982a84f3eec580484644f6c000a,495.92644000627723
bd507a7d96c89d9e0991798a6f9e7e452c5570ad,449.59093761498224
d74bea2e5f86bd313b6bb7907a82b740c6f18e1e,428.3121188317139
446ced3e5fde8d61781304cb4e9e9fe131628a50,552.2424912098185
8e02a8d2104547a599667b38312691bd19b3bb05,446.72015472527966
e490a4b077b1d2750db453b48f6ad43a55cbedcb,568.9953878350291
e4c9df4005db1531039b317e86eaaeac4b06c4fe,561.7426336790336
85873d5f8b0edad63b2d5be9ddabc89dd2ddd1c0,426.34728324549235
281fdf12804aeed37efddf06d2f156149fa25757,464.99075596264566
b0bd0c8160b84d218958b30bfa84d36ae2eecc1d,540.8340178250037
87fdb4510def669e4fa6434518d67d253058d250,456.17316213339575
e1e7281374350c1d8823d83d22a4f29aafada269,493.90862422621944
9cb8f42151a04431bca0fe29f4f8b9474ac6173c,456.0741510592738
6769b690480fee480998f11ab1791b1ac6ea398f,543.4442564210182
1e2bdf3db4cfe8a735053ac6fc31928cfe675822,635.7373513100779
ba2f1709027e9bf363be7f6de512132f7d4af757,486.54418164045825
0282178843e3c4cda6f4396d0f77ddf4dd5cf8ca,424.8150616974683
6e91321e228d6d4dd87f9730a6551d72b33931ee,426.76406600610346
1e48758bf7f8af48969afa1e56ffee66f92f41d2,448.26077939434117
78ce05c90219380972197a06065cfb5a684f8b86,476.85917691640867
d1937748cc2c90942de393c34c2255137c803eb2,504.2621716370132
c133dc2945c16fb60ae37db0bc7743959f3da3d8,418.87808144977356
83fa6da48f33782c6dcc3ff3a64a94022221df13,424.18988987888866
d26a47079931199956f0b05bd3dcae4a0273459d,431.1252817948449
d302df44c6e15373315852331ebd3b6dbbb4f2cc,626.1985295530728
7c75c93b5545fdd9e5beb09c956a693548424643,421.05218921118745
85850927c26adce658c878c72674532ff1355a0a,490.9522353394295
d1244777ca02ba8c470c11d07fd4d1f1aeef2841,450.5052012640322
ffbae0ca9e948254b873fc862b12fe39957058e3,441.9684927067114
b96064b65630b4832f20c47ce3b7ed5f9be9a052,462.1576811474123
f15ba67882369b617b42295b716c82d8e5af5c70,615.6070292413409
4231b98f39f34149443bd70a4ccef54336a925b1,580.5439399308987
f35249833d1bebb70b5fa6345904cb0e3f222600,632.5422314274205
407d69d21909f9944c6ae17a2a3266993b2a5846,539.2788071917671
e4af0fe1eece28c3316bdb5f7859e0555d816adb,571.8104127391038
01ece8c37e9e349da24020b3a914426b212bf893,519.0264820926894
e2340afbf8f44e672546d21c55a7f16918540ae5,501.64566312950024
b2e5a9e7f53f8f9a8078a5bee7ec6a981a95856a,476.6419492690955
fa6c1cf41ff915d405e1f65f10f564a117baba9d,510.07524857732403
95b67d2b35b0e9d32ffa518017824bb909f823ff,602.5499169580439
038f4ea50e490ef4dc4a8a66d2a938fb5af4cfbb,561.5547397707129
8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d,426.96017945105666
e764e0c5d6420b20733cd195050ece92813088a8,457.20052315987317
5885904584fd96c4b81b1c7dba12d3069f1279e7,448.60104439268235
f3d828523fb53b206d38e0d6c383dcb8386fff06,475.28487768330734
129760f8a10b98f61fc894a2643cae4cfb0bb4e2,440.6316261943885
d93f82953b232e32f09c49980023a6dd5190f82e,428.94995714527715
ebb32cf7d8b122a5dabd41723d31d834147b0944,446.7329044847566
7ede2e4d7b38337e9819adbcd29f493efaf1422f,456.80202630146886
b9e4381ea0e72ecc8e3151c5aa12a1eeb6f71ff3,443.54695856507175
4c655a6be04f11039d8691c84f32a127aa31302b,446.09147243099807
9b11807d3cd299ae7c4673b996efde237367869f,463.22725292139165
e8f1b07f87537cb6dfa1ad1427023dc333615908,462.1031375774956
6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b,664.3370442273873
ef18490c7eb36b305d531c27369096537d08755f,415.0885923184214
c69a7ad481dacbef32e5b399675ec26c653c0983,475.51122113248067
cf762d282e71afd27f192bfecbea9deecf0e48dd,442.9944677233041
8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66,449.38218284210285
f97331e59feafd161d011018f9c74fba1fae199f,519.1948726002098
58aa87c8d62f7e274075e201f0321699b63a2449,488.8274476671842
c098d4843d7e2c6f092659d6c7e856561e1bf965,438.1686934084043
69b82b274c4e45630e076443ad0f92022d55f561,508.0581528984166
88c09b0e47df70ac2a800ee9356c07c149e47965,530.8863243338212
c0f03ca18e52b127c3c65c66ca3e9ee8338066a9,458.167194957225
130552305b1d235736ead954f3a39a31a5e26a85,475.18471417561267
38a2d03c567e15017340fc668151031745829f6f,427.0492494219424
6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064,511.62688990167015
f34367830fcea24bed44531a21723c743aa23388,422.3966631759543
2947711097206170cb5cfcad8b3264e7d46cf84b,561.7525630226355
e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8,412.08354500235447
4236bab9aa4fda581822d73b2673e18173259236,567.3724623951082
8b74ecf4de459564720217586afd122cdd9a8dc7,442.7152321193143
3159104a8cb51f88391d02e5679c7b8164e3cf3c,418.63336535498445
ea71616417d91e7c2de90e3cc7e429379b8cf720,511.4964314769633
b88b2ecdda851269372c7abd185d062a7e6d2c06,540.7530928928599
6a0719a5fb508494cab0f47bdd2f92e2d5d0572b,426.96726980362604
d945f52c48de4820b70d2ff189e79d3533d6ad19,473.1288284687536
8fe2c10948fd33bdc81b52c706b0ff35eb98363e,508.82632302956637
52feee56c52b89353482d8ff79596da74721397d,466.37493930674356
4e18ab8ae4fd83938f5494798f508d5367cac2d2,429.78773213987944
8cd4a434960e502f24fc78dc6dec07b6f334b4b5,424.4040738544033
a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e,447.295989213922
54ff102165b4e93fac3b1f5da7f71819da23748e,430.8610527977984
d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813,431.60645251589034
2d5560d6dbef33600be60952b3aca292c59ea7b0,475.5535348794567
980beb6549cdfb6c50c021ebac3193ab8a767283,429.545990037595
49ce40d232d573f1b4c2dedaf7d62b51a41f376a,411.19414498126577
976c956801b752be72d06bf859a82f6f8d81f125,449.04915385440637
18f200b076c037a10fa275ac170a70490f5dfbb2,429.4679831042267
cee30066639835f12782e9590849ca897ac1b171,596.9441141130202
18130c488765f063eceb9fedfe87e7cdf2fbdb0d,528.6424238841045
0181d96df3733bc40c221a488d453f150d34d829,479.67695267330856
c9d8c520f64aa59e3b241482268d5071698514b7,452.22609714263575
e4429cb4643af3638695f52912a9594f6bb5254a,439.42295097660406
31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79,548.4495299510761
23aa1ab1064be4febd0b0e54f239176bac13d4a2,544.0635833638821
813c8241c45c9baf7cc1ecae80a0690059c3d99f,542.3294476373574
27ab51f4028992f4d54134a73a8bf348d9d8474a,457.21222846949064
e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,460.971334176074
4b213cf1f92a34b91d49d99d859efe8a2914694d,505.93223464053216
63393ce3741aba030985130fbdc82348bc5c964a,484.3821265580312
a0844cd384bb27f263b50028a152e1aea6f3041b,452.6253695532969
175d6355ba4120e9f46ef8095cd0a6e3efaef2a0,424.8740647374605
d0acd5258d606e92178448427c5c8b15ab1b4fc8,551.0329093948408
97b06064bbe6f8ef5c82aad4c36edd13027bd276,486.34912023560605
f797a3d3f9d36a2e6aa58777fda7860cbb5d45ef,424.5969578928297
51e6eb7de613c8b30620286f5c0f462e81001120,420.5162350224538
dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,465.7883598936747
72fb4a27711b359a6195f60a1ecd7e363180e008,456.0213878802711
02b14c28322ce1f776ca1ba0ea56a9964d681fc7,440.2953577531735
39d2bd056fe559e69df7f1ee9598823180c8f7e6,455.6820488759593
149b7dbf924bf41b3096ea7e2479f7e8bf4723dd,518.1021795628151
449e100c1d2dc0a74be99f3aea887ac2c80af9cc,646.4550179983222
a619a9d3ca266f111b5d1a0a7404ac00f89453f2,462.1859629970526
4a514b8fa6795dcd5e14ecd1c907d540244f637a,479.26206570389314
1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82,450.04975745506164
13377ed3698676358403b48d0eda8c7ee1d6aecc,603.0924227237955
0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc,461.88519269797547
ec4b170cd9fec2885fdc24b4b54c2dea7433af59,471.02979110381233
ffd73716669770ef69fb5db55c040b4bf9ca8876,479.6282750467631
d4348ecffd6bcf2240a87e2894b44b060871b4a8,474.39408627618025
a0bad05324fa944b2f9f9f423b24dd4c0b8b9267,414.6912166134031
20b0239ad3768ac025647a4114172ab3732b56cb,634.7939081741823
e4fce8a6574ac028ae294e2df0adafbc01cf0d46,430.8905026190011
df2acc0d65eae18026825eea094d5860a7596d0b,612.2100154151146
450cca333151ec503717ae505d19a34e1eb101ba,440.10864473822124
5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00,428.52791617981
a7ac1df6dd2c56c6de9223a7d79b2e9d2a0a054a,628.4793986601607
77b19663f69d3e984be73a22a31d776e7c04c45c,452.10528012383935
54da87b25a92c3b2315e1a6120398c2712416a14,450.71194585561096
33e5ac627bb4d6ee3a31129aba4cc86b83d8a0a5,440.8115478994651
6583c26f055db28ad39587d7222d4bb841e8ea67,490.16753995832585
db9fdf021693e9620c80ed9a4d414557fd6d19f5,432.2568768959489
bdfbcecd2b9b0fb6e0ae83cfa0fe31aa8d697cae,535.7103875459294
a16fec7d39e6888925c45547f002554482b7cdec,413.4745359701686
dbf3c924c9e7babdc4b0be2ae7ff7fb193a14596,448.98371840247347
422706a8f501b893c3afcf0568ed96d27e48c23e,482.85580641001326
be5ba4c4aa6628688aa6402e8d97c28ddad1681a,511.2062578414354
57b58443cda566f5cf3bd4e500b8623eb9709975,538.044562548327
1276389d1bedd7bb0349f43ae9f1b45d7e07a900,443.1080736542129
e19c44f83bbd09c6a4225663c603f66d32b8edb6,470.7467654029645
8c000f24fa59f6853dd3934d184bed253ad81c40,485.24780069409996
92d26d442aa39811a925e409313c2155c70bd207,460.5759164011867
9b23673b3ccac52dcac8db1ae1e1940c04cf9f3b,541.2528830291511
e0046f52481512ec10030f695dd3d56c14963819,561.4410647171376
4c3d0438add4c03cb81a25c5eee309226aa28053,462.147835024273
a6ccfd0a72c41402e21ee1249bee9555d0f6ca85,521.8612905396243
0ae9567502f385d06a8367de33e93952a2ab70c0,492.8889228232109
69d2ddc8bdf8d604a71a2752b116907482329a27,418.7949867335755
a1203344dc3ac6e15e54db1b21423904cdd91800,437.90695709771643
c759ad904d22197f1cf3b5ef9e41ee1609513cea,717.9462863659345
9c116780cc06704304d288d079076f160a17e16e,458.49522080539015
5ec30b784da3aea81e18bf21e7892e19e48bfe8c,441.8759309165968
29ff45ccdb3218636888020586ad0937061d5fce,524.4222080513892
42e41941b2e875c39adea29e0316d4463b645bc9,520.2254903596863
8bd03c9e28441366b398da85e8cc788bf1cae5e6,430.26924059822477
3ace49b9611aa1c405b2c02d2a901e6b444a7b01,432.93040611888136
c5a416e9d46068859aa2aba316db0653b8bfe95d,429.2111327204439
79241e179af88eebfc54cb143d00a31f32dc1543,416.89745695559856
08388faaa66a1114f5c9f268f91604a87c53bc1c,430.7094762259165
755163a5846bc975b2f56d173b8d007274af14e9,480.0618390288832
9dc8176b2b435cdabef75b6bdba80010da32bdac,476.2490304558566
db58077a6d9064040df91d4c211f102003d2e1e2,456.0921595060145
ae74666fdb53a31eabb98ff1f8be09c01d3c90d9,530.4188397553312
16397992b0106ec27c19b528b0e054cd177ebc22,536.4176108160297
ac31ca75101445def2cf48e297b8928655378167,430.5248245890852
8fe81ee79ae22a3b9cd83a833861e0970c565c29,427.9447461479704
2cbb5a6a737fe9b8cd65c28132dc0f62a7c9f932,537.4504158665891
172c3201202c7da0b9a8233e72fde6d0c6f8d388,445.3538943938906
798aa833377b56d48abf3216c1b5a631c3149322,435.88548837316245
ca044ecc0326ffc8dd05e80824b936d3a4a9e4f8,675.0912056251532
5bc8c472a9d28a0d0f92c9f46470258394d7e363,444.19742194901784
826b79288e1f91a3e15010d40bef197c37340b69,443.69191956804667
6c6b6f825e9bca4c092d2e3dabe056ec8300d921,573.6927200268865
1653a4b2843735e9649b54a57c6146d3c8c2a5a4,544.1920586215725
f77d32cb03e2d5c6607c3169151b8b24ba11cd14,416.73709449344943
fcd382593b2bba0637f03548f6a0d7da6835f51a,453.122441383795
de5a01f34e0029656f45f0f7c29d71f9a2d7be97,536.555028503684
a23b332bafcca06eb8cefda864c756f5791de732,528.5813647712207
ff298bf688bde9db13791da42e91b7d40a02bd0a,510.5242139426609
0d46f75ddcee3b4587305b7316f53d3a3c149bdf,529.9031569289733
ddd777e1831b4503bf1ab99610fd57852b52b2c1,458.08095901498154
19e929094c9125d910057a57e7f5848a0664b815,433.6710075086567
c3b3a42edbd7966a308858e9c60a0f5699280255,537.1282334454662
69029c08cd046608078c004179d57137c7bc9789,480.23238822586535
06f46db734fb75f5a610d28c37b830c2c0c193c2,487.31759962462644
420e2c2feb6b050c91b9badff729fa95cdc9cd73,675.1741153399925
c145f2fc6dc2a3d238e440be5eeacb9225a12e88,525.4805940897024
296c589f825e518bf2656d32ca54043e9642b5e5,478.27352166331076
5a02e1ababe03db1aafe9fa1176e0b8d42ada72c,454.3367830044827
69bb73b125a392aa8bcdb97ccb824827a83f02a6,568.9833229429606
41b5f19354c8262b799b2d6fd433f5f056d64c21,420.83681875142673
179e4eb03317a216cce73131c1fe32df6d7affc7,432.35640733891785
683d4874912f09abdb539e4d53f4c466a7b22bec,445.61781215261817
cf05f39e6be2a1f1fb1eaa48a1e1f199bd62ffb8,444.11694716970374
1e198a957380b99a5522bb8ccd848c77cab55cd4,441.60387268793113
65116120167f20ec93fb8a852a2ae24c6ea83e3b,463.0945003691292
c6cc92d5343c2833343ca95870de90ab97e954ff,475.2243262792719
9b413c2c7b2222d50e112d2ff513eb8becef359c,424.26614591737
b133590aa5255266e53a7e5cc9ff98c7ecba5b07,564.8673669426577
c389d7fe6b068ae69d9e18e860116bf3e83729f5,446.9388256269447
04b6d3386f2ff30822cea94b2335647b08634f69,450.16637612053177
122a1a72a6a33b5d34af8c204b089e6eb3a6ffc7,447.8825731162735
f79f9d53534914cc05e3b69b442befc8747d39e5,509.8766069733561
b9dca5370778c64f1743eab56bcff742b312866a,472.7460221083687
f5a8f5810316ca0e32f1891b295b2ff52855031e,473.5551730027684
467224cc802895d7c56ddade42b895a4f9feb351,459.00780001879326
ecc35aaab26f1e81337edcca3215aeee255fb4a8,423.43396858379026
3a1145582896288ce470f8e6e6ccfc8c4d5f7dc6,486.2680494262499
5d6b378efe9bee999365f7e7f2baef121d802554,428.19440291333484
e559b0224c70c5f6375cab74919eda3157a95fa3,409.1009336880249
bc44f7f52c8e06d0de82f9c039b9da38d1b3a76d,442.8707863901787
3450b511f871652abae2d58183296f0e72276a87,418.50765563321175
ac622d213a881f9eafabd518aeb3aaa5b45db706,446.5126769344501
3e560c1c260b4313ad253f31c77cc6737f3778a1,413.89356338485265
cc8c985befebe7bb7783571e9b77943fe08ba612,425.4502807525481
828c1553914afa3fa85435ae1acdcf8d125dd969,500.8847192656994
301cc8580119bd31cc5049ce7de3950bf7359f53,422.41825691398407
e35c8e0bf8466bad9e5a55d141e58928729468fd,427.69604296870074
bce711a004527400034e68bfc44f549f24d23904,474.03868094483346
220a172bcb4c4c592469dbfe28e6bcf29cb4ddbb,443.2382305440512
bba61862a0d5e374946866314eef256b08869072,446.31027325717076
9834c1fe9a6e135008415863a86272af15f872ba,433.987286345103
8f751f14b74f7a5583bfaf744c90299d3b02f60f,453.1599134646369
6798578a55f6837578efc13df75af7044f25fc83,586.3904477981985
296d043c4cf92f5472007f8d2b26aef6ff465cc8,466.3628646391515
a14a44ed88d9356f9c732a2bac09796b2142cc14,609.45452569866
72476117cd53a73c2173cf5ac81e4def90f96ee6,442.4383426531149
a448ecf06c50bac45592d241cfcffe8c91778336,575.841697391964
c277a60e771011de2be776c1079af2116f7f7cc7,559.6631266840401
6417b48130cec022d06033bd008866e3224b99bf,452.2407296552489
d0ae824a3c12796d5707fef22708b1c8d4659176,419.5976966185759
0d82cdb31205110637841bfa1bc54356f610b359,439.42762732090097
706cc284dab3051ced52adeb62818c7bd0ac42f2,444.9263203432148
16bbfb1023120278eea074c72053e5cb81504fe8,425.1757499237902
dfd4c2302f9c0925421d2439c964aeac081a9adf,410.0320740435039
f294190285c04b1d4c5116eb0f3bfee2d4171110,485.9495166472774
555f23ecb19709bbc92ff4f0d2b987306c1416fa,426.89469309776104
8d1967edeeea7561710452a89b98f1baffc32a6a,443.3338079377891
a04d8a60ddffbec04f7951e77d84f570b689cc32,496.91351619195876
859c3c94d0bc245c26422abb7f289331ef084797,619.7084462147257
30dd1124ec542e7bcbcabd2b18577f823db9a4c5,631.1426247581657
18b4a466301d3ae63a0a2f84734fa1e69774b180,440.97304405477854
5248eefa83d58fc32e6cba6e47cd80ccb3b0b64b,424.97072464314334
590de397312d2abf63ccd52fb8f46fa720b4284c,593.5539745507598
d7d56239210cbf51b63fee7fc33f93d7ab5fdf4c,484.47261524515403
55d252dc2cd12eeb11859aa80654cbb2caed2c88,468.50514174579865
e84cd2e6149416241129c24b20ae6e3cca3bb521,430.1863237526907
b7768c154de5b67a043e4b97c2b0f82d06830f71,526.5619138732111
77328cba4cf800777d4469e48a0cc95fa1f09d4b,443.6479870768856
48567b1c49438b0b24e7e338372e08c6b9f09818,456.3845645504153
da93c07fa0a9d683b5d744b341888cc489ebef1d,437.6973290372892
ce797b2fb63028a78edaaf59c5ba09fa4fc5a0a0,433.5351180214418
9c613b956fdd251bda7a8ac21441f5fe67d7f357,460.0501169303272
bccb0499823ac2e475e7f3ccd36b8e9214bb2f0d,432.8026543873284
09c63fa60a00172475617c0c671b9cc60f149dcf,444.8897203404691
e5bb65ebf3a09635c7d3ea32f93abc45e54e83b9,474.02234737036326
ec2bd1d568a708cdb28d059820416bdda79557dc,428.95819617256444
fc7bb22ee547c81f2de75c284984a67db00f2322,521.6861749990845
87e42e3f1e79c11b9bec6826b4f814304531478b,475.1514424335631
208b03e228c504e12e4c700aac9495b94b4c7407,648.8132281994966
2e2c64e5e2c9a9679560b233d2ad216ace93f660,482.6647017296363
8b5ca68dd135ace09567ed5d50baf0b2903df1a5,579.8727803749063
493e19b41cfe9968dd0eaba1868bef1b3d84defc,498.79184447362314
bf431548e10941ab81b1a34f92f1cfb01950fd62,455.51416449507286
a91404916fdccca1894af4edbea7666901f6252c,567.6621886707495
940358b0bbccb29c1d2a79529b2172c43da6cf7b,440.0644962655076
947c15e258fbe04cbe9e6beffd2c8a16b959d781,459.53736222419394
293bebfab8bc0f1981e06f74729451ad261c408f,519.2183703970119
21811108f3f9679121c19ea24f253687e2fcdb2d,611.1590201308161
e5099c2b9af1492528206c5324fc629b53d39b8e,445.4279494120114
db83eecf9ea6d34183bdfbbd3a294239d209998f,442.70297349003954
4293ce669b29af8502f54e8c681f35ada3faa9e5,412.5209488056394
31ff07e2747bafb95752566b0f5a64b922882904,439.84596666772615
fa69a477c4c6483c3bfbbfc691f7be572baca304,575.2334512539327
3b8a8d9ba1ade08724431323599b06bb8979f602,474.84231643675975
387e9fa8f1278ffb136f52b79a2ebb4eab6d2c48,424.7205962363248
8332264f63ce9bf729b5897f54db6beb4f76178c,426.3939577085295
a1c13ff1a61acf8973a1cae595c7ba855d4f85f6,716.4052016956948
2956c2d286a5003ab466c521de37dd1d9c56b138,480.599604637749
3550059bd7e1cea2b1ca8f4c26b97ed6e17372a1,429.6928934735731
9da399adb6dbe6f539fe289790b7c7a97f77ba68,493.9597262881987
a644cb43c16195db2b590b4b3acbe78beb00a757,492.797956131719
db6aeed0b0d3930b82978c8b0a9ac8182e4a98b2,465.35186467723537
e149f4e025f0dd43bc3f4486a8b51812386e8180,438.5067220638249
229c208f27d32caa49c60a8961a7a0000fa35d0f,492.4145093695884
ee4bb115f15bd578cd5b1ac2bb299fb7b0b61fbe,547.2403415715761
db0f1ca0f0ff867b5a4300028c6e494ccaed38e8,433.23622396456886
e5f10e690160331385f35e159ed1bc5c4200e1bf,435.299647971292
4852b5e9f012432260567d41bf04692c73f86f01,435.1066940614182
428f8c0a0f3fbf198f5feaf2bf61415563853e6a,438.4751273427078
9a9a049c1ede532731ab8dd050f076bcf3ca912f,636.7181384075562
f232120e01c15fae99266adceb47be0c3df15e08,422.3244181526546
034b2c5829e5497540fa617cb05b4e8d38d4d4a8,479.639965267524
56d3ec2cb296719d257acc058f480a344bfd97bb,497.689089942582
e5ef9dc7f7d3b256b5b5c56eb6fe8d43d10754e2,470.7482006324173
542aa64a6a87d1833d09c967fc672a88643116c1,423.2064348285043
a4aa7e6e2da158f0734646a9e5f514805fcfb15f,418.87955387227447
84ccf9c43b2eccd029c4462f9ba991aee25ea60e,663.947481378963
d9ebdc3a49cf89ab31aed88ee4791a9401dcb3ef,707.2605563662161
bcc860a98cd46a9000f44f08d383e58f4fda1ed8,432.36548126491897
9cbf7e6191b4f5b346e0323698bec38edb2fa9a1,434.6563177237852
8077176ddb42ee9214d8d37b9c4fb7de0a6005da,450.33580026890473
d79709571e24ee9bf8afab33d06eee7929ac0286,432.79768312389996
1003b7d137a200f66ab4f2d3e05e981d9a023b08,520.1574787316731
ffcfa0cb27ef0facc9d659909316030e4e1c6d40,505.6851139154517
6d5111a9889453975716b90ae82da4435462af9e,425.6914855290789
3f528b6e3b867d4116bae65044d6e271dd65fc8a,466.2387462352848
f15b8cbe31fae7ed5a1b8755b91195dc85bc1e07,457.8164922065791
e09a82c12b4c3ef4cf9134d0053b85b610f3911c,447.7901904569531
708f822e4db57aa0ad0fc7fcdec0dcb3fc9a0238,551.2697190209599
d0b5a4ff0031607990780a1db353ada430aea498,433.1248883475643
24cad5cf91558b12b45c1212700db673e5ab9b40,425.52965424616804
f1d79760b6199b7aaaff1f7e375e2924f4f009b5,457.003891565121
6d5b8a639c6f9fdc4d65813bef49853eb2f5d5c1,441.6561460861902
c6d8390bbb0c91ef180da9e1c67318010bd84083,455.1528223542443
a0bf486a224c638a70bebd3cac3b1c1827b9d830,436.51319755344906
1e1a31194dded0ff0f168985aba3dce8bde7daf2,440.92889646660325
cb6ffc83e9949e6ed72779c670ea9a375ac367fe,463.7651668433109
8125c71f5ecbe722eb675219e0450bf75134e9a6,437.5436755941217
27666028586f534a805324eaa3c121f37b991ada,518.0483680242655
2978e2b3b4792932d9265d7f4db581af88d1a921,509.15167507447217
200cf1f0dc3cfb88faf34a12a89d718c4c16ef8b,436.67247461250486
effb9dc8056f1c11243fb0029182555553f03eab,408.51203674693994
17b6e43bff847be21256a445590fa7a7ea7c1b88,451.4414228169983
b1a5f5a69bfed0611ccb6be84f08048fb80bbc74,428.48912271655826
a27083eeb56a694649973eb5643a4fbbf14f8498,496.7492003752988
6c6b84d373077d1fb5e174ec6f98c84171e1b014,501.04874562210745
5b7c07974bbc5152dee67fd938d13fc6af6d3956,500.903170752298
f821fd4401e089f1805edc4133e4ffed07face2b,435.30163997746234
586e7064860818014147f486a6a1588301e6a3bf,526.7844986334003
4f614ed4b5f35844728026fbb84495c6741703f7,511.0429665813963
dd96b2eafc3318b01a1659d420a0fe5a00e308d1,467.53920146488787
810121e807426e1e4817a5e70763ac080d7ac2a4,435.8109501147402
81fb55ca891b7f81ef4d173c02db0966d33623f2,438.60517229117255
d80e565ade74808e6ae79d10f650b873a9d360d6,504.9016519416843
6d33118b6b0b735194f0ee871a5a5c5ba8b57e73,467.0498987438561
558fd1cf1dcb66e73f1e4e2f194187e474479d76,448.95744272828
da45016b0cbcc19ead94a81329e18357a188b694,430.3446431638334
91d6ce670cecd35b7f7da283df465ccb09f4fb32,448.5078872154873
292ff64a45a5d097187a7d7fc7ae944523a3b66a,431.6208887285964
c1020ba850c9730056bfaab2ea5546fca7d69bb6,444.4481888471747
